run_id,sample_id,forward,reverse
AN00011576,202304864,/n/groups/kwon/joseph/data/AN00011576/202304864/202304864_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304864/202304864_2.fastq.gz
AN00011576,202304869,/n/groups/kwon/joseph/data/AN00011576/202304869/202304869_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304869/202304869_2.fastq.gz
AN00011576,202304872,/n/groups/kwon/joseph/data/AN00011576/202304872/202304872_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304872/202304872_2.fastq.gz
AN00011576,202304877,/n/groups/kwon/joseph/data/AN00011576/202304877/202304877_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304877/202304877_2.fastq.gz
AN00011576,202304885,/n/groups/kwon/joseph/data/AN00011576/202304885/202304885_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304885/202304885_2.fastq.gz
AN00011576,202304889,/n/groups/kwon/joseph/data/AN00011576/202304889/202304889_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304889/202304889_2.fastq.gz
AN00011576,202304894,/n/groups/kwon/joseph/data/AN00011576/202304894/202304894_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304894/202304894_2.fastq.gz
AN00011576,202304897,/n/groups/kwon/joseph/data/AN00011576/202304897/202304897_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304897/202304897_2.fastq.gz
AN00011576,202304910,/n/groups/kwon/joseph/data/AN00011576/202304910/202304910_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304910/202304910_2.fastq.gz
AN00011576,202304919,/n/groups/kwon/joseph/data/AN00011576/202304919/202304919_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304919/202304919_2.fastq.gz
AN00011576,202304922,/n/groups/kwon/joseph/data/AN00011576/202304922/202304922_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304922/202304922_2.fastq.gz
AN00011576,202304925,/n/groups/kwon/joseph/data/AN00011576/202304925/202304925_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304925/202304925_2.fastq.gz
AN00011576,202304937,/n/groups/kwon/joseph/data/AN00011576/202304937/202304937_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304937/202304937_2.fastq.gz
AN00011576,202304945,/n/groups/kwon/joseph/data/AN00011576/202304945/202304945_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304945/202304945_2.fastq.gz
AN00011576,202304947,/n/groups/kwon/joseph/data/AN00011576/202304947/202304947_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304947/202304947_2.fastq.gz
AN00011576,202304953,/n/groups/kwon/joseph/data/AN00011576/202304953/202304953_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304953/202304953_2.fastq.gz
AN00011576,202304959,/n/groups/kwon/joseph/data/AN00011576/202304959/202304959_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304959/202304959_2.fastq.gz
AN00011576,202304963,/n/groups/kwon/joseph/data/AN00011576/202304963/202304963_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304963/202304963_2.fastq.gz
AN00011576,202304969,/n/groups/kwon/joseph/data/AN00011576/202304969/202304969_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202304969/202304969_2.fastq.gz
AN00011576,202305009,/n/groups/kwon/joseph/data/AN00011576/202305009/202305009_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305009/202305009_2.fastq.gz
AN00011576,202305012,/n/groups/kwon/joseph/data/AN00011576/202305012/202305012_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305012/202305012_2.fastq.gz
AN00011576,202305049,/n/groups/kwon/joseph/data/AN00011576/202305049/202305049_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305049/202305049_2.fastq.gz
AN00011576,202305057,/n/groups/kwon/joseph/data/AN00011576/202305057/202305057_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305057/202305057_2.fastq.gz
AN00011576,202305098,/n/groups/kwon/joseph/data/AN00011576/202305098/202305098_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305098/202305098_2.fastq.gz
AN00011576,202305110,/n/groups/kwon/joseph/data/AN00011576/202305110/202305110_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305110/202305110_2.fastq.gz
AN00011576,202305130,/n/groups/kwon/joseph/data/AN00011576/202305130/202305130_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305130/202305130_2.fastq.gz
AN00011576,202305134,/n/groups/kwon/joseph/data/AN00011576/202305134/202305134_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305134/202305134_2.fastq.gz
AN00011576,202305138,/n/groups/kwon/joseph/data/AN00011576/202305138/202305138_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305138/202305138_2.fastq.gz
AN00011576,202305142,/n/groups/kwon/joseph/data/AN00011576/202305142/202305142_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305142/202305142_2.fastq.gz
AN00011576,202305146,/n/groups/kwon/joseph/data/AN00011576/202305146/202305146_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305146/202305146_2.fastq.gz
AN00011576,202305149,/n/groups/kwon/joseph/data/AN00011576/202305149/202305149_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305149/202305149_2.fastq.gz
AN00011576,202305157,/n/groups/kwon/joseph/data/AN00011576/202305157/202305157_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305157/202305157_2.fastq.gz
AN00011576,202305160,/n/groups/kwon/joseph/data/AN00011576/202305160/202305160_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305160/202305160_2.fastq.gz
AN00011576,202305163,/n/groups/kwon/joseph/data/AN00011576/202305163/202305163_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305163/202305163_2.fastq.gz
AN00011576,202305171,/n/groups/kwon/joseph/data/AN00011576/202305171/202305171_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305171/202305171_2.fastq.gz
AN00011576,202305174,/n/groups/kwon/joseph/data/AN00011576/202305174/202305174_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305174/202305174_2.fastq.gz
AN00011576,202305186,/n/groups/kwon/joseph/data/AN00011576/202305186/202305186_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305186/202305186_2.fastq.gz
AN00011576,202305195,/n/groups/kwon/joseph/data/AN00011576/202305195/202305195_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305195/202305195_2.fastq.gz
AN00011576,202305199,/n/groups/kwon/joseph/data/AN00011576/202305199/202305199_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305199/202305199_2.fastq.gz
AN00011576,202305203,/n/groups/kwon/joseph/data/AN00011576/202305203/202305203_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305203/202305203_2.fastq.gz
AN00011576,202305209,/n/groups/kwon/joseph/data/AN00011576/202305209/202305209_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305209/202305209_2.fastq.gz
AN00011576,202305213,/n/groups/kwon/joseph/data/AN00011576/202305213/202305213_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305213/202305213_2.fastq.gz
AN00011576,202305215,/n/groups/kwon/joseph/data/AN00011576/202305215/202305215_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305215/202305215_2.fastq.gz
AN00011576,202305220,/n/groups/kwon/joseph/data/AN00011576/202305220/202305220_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305220/202305220_2.fastq.gz
AN00011576,202305229,/n/groups/kwon/joseph/data/AN00011576/202305229/202305229_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305229/202305229_2.fastq.gz
AN00011576,202305237,/n/groups/kwon/joseph/data/AN00011576/202305237/202305237_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305237/202305237_2.fastq.gz
AN00011576,202305240,/n/groups/kwon/joseph/data/AN00011576/202305240/202305240_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305240/202305240_2.fastq.gz
AN00011576,202305242,/n/groups/kwon/joseph/data/AN00011576/202305242/202305242_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305242/202305242_2.fastq.gz
AN00011576,202305246,/n/groups/kwon/joseph/data/AN00011576/202305246/202305246_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305246/202305246_2.fastq.gz
AN00011576,202305256,/n/groups/kwon/joseph/data/AN00011576/202305256/202305256_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305256/202305256_2.fastq.gz
AN00011576,202305258,/n/groups/kwon/joseph/data/AN00011576/202305258/202305258_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305258/202305258_2.fastq.gz
AN00011576,202305262,/n/groups/kwon/joseph/data/AN00011576/202305262/202305262_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305262/202305262_2.fastq.gz
AN00011576,202305268,/n/groups/kwon/joseph/data/AN00011576/202305268/202305268_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305268/202305268_2.fastq.gz
AN00011576,202305270,/n/groups/kwon/joseph/data/AN00011576/202305270/202305270_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305270/202305270_2.fastq.gz
AN00011576,202305278,/n/groups/kwon/joseph/data/AN00011576/202305278/202305278_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305278/202305278_2.fastq.gz
AN00011576,202305285,/n/groups/kwon/joseph/data/AN00011576/202305285/202305285_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305285/202305285_2.fastq.gz
AN00011576,202305288,/n/groups/kwon/joseph/data/AN00011576/202305288/202305288_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305288/202305288_2.fastq.gz
AN00011576,202305292,/n/groups/kwon/joseph/data/AN00011576/202305292/202305292_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305292/202305292_2.fastq.gz
AN00011576,202305295,/n/groups/kwon/joseph/data/AN00011576/202305295/202305295_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305295/202305295_2.fastq.gz
AN00011576,202305301,/n/groups/kwon/joseph/data/AN00011576/202305301/202305301_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305301/202305301_2.fastq.gz
AN00011576,202305306,/n/groups/kwon/joseph/data/AN00011576/202305306/202305306_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305306/202305306_2.fastq.gz
AN00011576,202305310,/n/groups/kwon/joseph/data/AN00011576/202305310/202305310_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305310/202305310_2.fastq.gz
AN00011576,202305317,/n/groups/kwon/joseph/data/AN00011576/202305317/202305317_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305317/202305317_2.fastq.gz
AN00011576,202305359,/n/groups/kwon/joseph/data/AN00011576/202305359/202305359_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305359/202305359_2.fastq.gz
AN00011576,202305364,/n/groups/kwon/joseph/data/AN00011576/202305364/202305364_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305364/202305364_2.fastq.gz
AN00011576,202305382,/n/groups/kwon/joseph/data/AN00011576/202305382/202305382_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305382/202305382_2.fastq.gz
AN00011576,202305385,/n/groups/kwon/joseph/data/AN00011576/202305385/202305385_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305385/202305385_2.fastq.gz
AN00011576,202305393,/n/groups/kwon/joseph/data/AN00011576/202305393/202305393_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305393/202305393_2.fastq.gz
AN00011576,202305399,/n/groups/kwon/joseph/data/AN00011576/202305399/202305399_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305399/202305399_2.fastq.gz
AN00011576,202305401,/n/groups/kwon/joseph/data/AN00011576/202305401/202305401_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305401/202305401_2.fastq.gz
AN00011576,202305424,/n/groups/kwon/joseph/data/AN00011576/202305424/202305424_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305424/202305424_2.fastq.gz
AN00011576,202305454,/n/groups/kwon/joseph/data/AN00011576/202305454/202305454_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305454/202305454_2.fastq.gz
AN00011576,202305456,/n/groups/kwon/joseph/data/AN00011576/202305456/202305456_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305456/202305456_2.fastq.gz
AN00011576,202305460,/n/groups/kwon/joseph/data/AN00011576/202305460/202305460_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305460/202305460_2.fastq.gz
AN00011576,202305468,/n/groups/kwon/joseph/data/AN00011576/202305468/202305468_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305468/202305468_2.fastq.gz
AN00011576,202305480,/n/groups/kwon/joseph/data/AN00011576/202305480/202305480_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305480/202305480_2.fastq.gz
AN00011576,202305484,/n/groups/kwon/joseph/data/AN00011576/202305484/202305484_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305484/202305484_2.fastq.gz
AN00011576,202305488,/n/groups/kwon/joseph/data/AN00011576/202305488/202305488_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305488/202305488_2.fastq.gz
AN00011576,202305494,/n/groups/kwon/joseph/data/AN00011576/202305494/202305494_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305494/202305494_2.fastq.gz
AN00011576,202305499,/n/groups/kwon/joseph/data/AN00011576/202305499/202305499_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305499/202305499_2.fastq.gz
AN00011576,202305501,/n/groups/kwon/joseph/data/AN00011576/202305501/202305501_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305501/202305501_2.fastq.gz
AN00011576,202305503,/n/groups/kwon/joseph/data/AN00011576/202305503/202305503_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305503/202305503_2.fastq.gz
AN00011576,202305508,/n/groups/kwon/joseph/data/AN00011576/202305508/202305508_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305508/202305508_2.fastq.gz
AN00011576,202305512,/n/groups/kwon/joseph/data/AN00011576/202305512/202305512_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305512/202305512_2.fastq.gz
AN00011576,202305516,/n/groups/kwon/joseph/data/AN00011576/202305516/202305516_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305516/202305516_2.fastq.gz
AN00011576,202305517,/n/groups/kwon/joseph/data/AN00011576/202305517/202305517_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305517/202305517_2.fastq.gz
AN00011576,202305521,/n/groups/kwon/joseph/data/AN00011576/202305521/202305521_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305521/202305521_2.fastq.gz
AN00011576,202305525,/n/groups/kwon/joseph/data/AN00011576/202305525/202305525_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305525/202305525_2.fastq.gz
AN00011576,202305529,/n/groups/kwon/joseph/data/AN00011576/202305529/202305529_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305529/202305529_2.fastq.gz
AN00011576,202305534,/n/groups/kwon/joseph/data/AN00011576/202305534/202305534_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305534/202305534_2.fastq.gz
AN00011576,202305538,/n/groups/kwon/joseph/data/AN00011576/202305538/202305538_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305538/202305538_2.fastq.gz
AN00011576,202305540,/n/groups/kwon/joseph/data/AN00011576/202305540/202305540_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305540/202305540_2.fastq.gz
AN00011576,202305545,/n/groups/kwon/joseph/data/AN00011576/202305545/202305545_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305545/202305545_2.fastq.gz
AN00011576,202305549,/n/groups/kwon/joseph/data/AN00011576/202305549/202305549_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305549/202305549_2.fastq.gz
AN00011576,202305554,/n/groups/kwon/joseph/data/AN00011576/202305554/202305554_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305554/202305554_2.fastq.gz
AN00011576,202305557,/n/groups/kwon/joseph/data/AN00011576/202305557/202305557_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305557/202305557_2.fastq.gz
AN00011576,202305565,/n/groups/kwon/joseph/data/AN00011576/202305565/202305565_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305565/202305565_2.fastq.gz
AN00011576,202305569,/n/groups/kwon/joseph/data/AN00011576/202305569/202305569_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305569/202305569_2.fastq.gz
AN00011576,202305572,/n/groups/kwon/joseph/data/AN00011576/202305572/202305572_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305572/202305572_2.fastq.gz
AN00011576,202305578,/n/groups/kwon/joseph/data/AN00011576/202305578/202305578_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305578/202305578_2.fastq.gz
AN00011576,202305582,/n/groups/kwon/joseph/data/AN00011576/202305582/202305582_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305582/202305582_2.fastq.gz
AN00011576,202305590,/n/groups/kwon/joseph/data/AN00011576/202305590/202305590_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305590/202305590_2.fastq.gz
AN00011576,202305593,/n/groups/kwon/joseph/data/AN00011576/202305593/202305593_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305593/202305593_2.fastq.gz
AN00011576,202305598,/n/groups/kwon/joseph/data/AN00011576/202305598/202305598_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305598/202305598_2.fastq.gz
AN00011576,202305601,/n/groups/kwon/joseph/data/AN00011576/202305601/202305601_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305601/202305601_2.fastq.gz
AN00011576,202305606,/n/groups/kwon/joseph/data/AN00011576/202305606/202305606_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305606/202305606_2.fastq.gz
AN00011576,202305609,/n/groups/kwon/joseph/data/AN00011576/202305609/202305609_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305609/202305609_2.fastq.gz
AN00011576,202305613,/n/groups/kwon/joseph/data/AN00011576/202305613/202305613_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305613/202305613_2.fastq.gz
AN00011576,202305617,/n/groups/kwon/joseph/data/AN00011576/202305617/202305617_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305617/202305617_2.fastq.gz
AN00011576,202305625,/n/groups/kwon/joseph/data/AN00011576/202305625/202305625_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305625/202305625_2.fastq.gz
AN00011576,202305637,/n/groups/kwon/joseph/data/AN00011576/202305637/202305637_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305637/202305637_2.fastq.gz
AN00011576,202305644,/n/groups/kwon/joseph/data/AN00011576/202305644/202305644_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305644/202305644_2.fastq.gz
AN00011576,202305647,/n/groups/kwon/joseph/data/AN00011576/202305647/202305647_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305647/202305647_2.fastq.gz
AN00011576,202305650,/n/groups/kwon/joseph/data/AN00011576/202305650/202305650_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305650/202305650_2.fastq.gz
AN00011576,202305654,/n/groups/kwon/joseph/data/AN00011576/202305654/202305654_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305654/202305654_2.fastq.gz
AN00011576,202305658,/n/groups/kwon/joseph/data/AN00011576/202305658/202305658_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305658/202305658_2.fastq.gz
AN00011576,202305665,/n/groups/kwon/joseph/data/AN00011576/202305665/202305665_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305665/202305665_2.fastq.gz
AN00011576,202305668,/n/groups/kwon/joseph/data/AN00011576/202305668/202305668_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305668/202305668_2.fastq.gz
AN00011576,202305671,/n/groups/kwon/joseph/data/AN00011576/202305671/202305671_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305671/202305671_2.fastq.gz
AN00011576,202305675,/n/groups/kwon/joseph/data/AN00011576/202305675/202305675_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305675/202305675_2.fastq.gz
AN00011576,202305678,/n/groups/kwon/joseph/data/AN00011576/202305678/202305678_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305678/202305678_2.fastq.gz
AN00011576,202305684,/n/groups/kwon/joseph/data/AN00011576/202305684/202305684_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305684/202305684_2.fastq.gz
AN00011576,202305687,/n/groups/kwon/joseph/data/AN00011576/202305687/202305687_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305687/202305687_2.fastq.gz
AN00011576,202305690,/n/groups/kwon/joseph/data/AN00011576/202305690/202305690_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305690/202305690_2.fastq.gz
AN00011576,202305693,/n/groups/kwon/joseph/data/AN00011576/202305693/202305693_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305693/202305693_2.fastq.gz
AN00011576,202305697,/n/groups/kwon/joseph/data/AN00011576/202305697/202305697_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305697/202305697_2.fastq.gz
AN00011576,202305699,/n/groups/kwon/joseph/data/AN00011576/202305699/202305699_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305699/202305699_2.fastq.gz
AN00011576,202305727,/n/groups/kwon/joseph/data/AN00011576/202305727/202305727_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305727/202305727_2.fastq.gz
AN00011576,202305742,/n/groups/kwon/joseph/data/AN00011576/202305742/202305742_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305742/202305742_2.fastq.gz
AN00011576,202305745,/n/groups/kwon/joseph/data/AN00011576/202305745/202305745_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305745/202305745_2.fastq.gz
AN00011576,202305787,/n/groups/kwon/joseph/data/AN00011576/202305787/202305787_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305787/202305787_2.fastq.gz
AN00011576,202305835,/n/groups/kwon/joseph/data/AN00011576/202305835/202305835_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305835/202305835_2.fastq.gz
AN00011576,202305839,/n/groups/kwon/joseph/data/AN00011576/202305839/202305839_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305839/202305839_2.fastq.gz
AN00011576,202305856,/n/groups/kwon/joseph/data/AN00011576/202305856/202305856_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305856/202305856_2.fastq.gz
AN00011576,202305901,/n/groups/kwon/joseph/data/AN00011576/202305901/202305901_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305901/202305901_2.fastq.gz
AN00011576,202305905,/n/groups/kwon/joseph/data/AN00011576/202305905/202305905_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305905/202305905_2.fastq.gz
AN00011576,202305909,/n/groups/kwon/joseph/data/AN00011576/202305909/202305909_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305909/202305909_2.fastq.gz
AN00011576,202305913,/n/groups/kwon/joseph/data/AN00011576/202305913/202305913_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305913/202305913_2.fastq.gz
AN00011576,202305916,/n/groups/kwon/joseph/data/AN00011576/202305916/202305916_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305916/202305916_2.fastq.gz
AN00011576,202305926,/n/groups/kwon/joseph/data/AN00011576/202305926/202305926_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305926/202305926_2.fastq.gz
AN00011576,202305930,/n/groups/kwon/joseph/data/AN00011576/202305930/202305930_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305930/202305930_2.fastq.gz
AN00011576,202305942,/n/groups/kwon/joseph/data/AN00011576/202305942/202305942_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305942/202305942_2.fastq.gz
AN00011576,202305945,/n/groups/kwon/joseph/data/AN00011576/202305945/202305945_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305945/202305945_2.fastq.gz
AN00011576,202305949,/n/groups/kwon/joseph/data/AN00011576/202305949/202305949_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305949/202305949_2.fastq.gz
AN00011576,202305953,/n/groups/kwon/joseph/data/AN00011576/202305953/202305953_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305953/202305953_2.fastq.gz
AN00011576,202305958,/n/groups/kwon/joseph/data/AN00011576/202305958/202305958_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305958/202305958_2.fastq.gz
AN00011576,202305961,/n/groups/kwon/joseph/data/AN00011576/202305961/202305961_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305961/202305961_2.fastq.gz
AN00011576,202305965,/n/groups/kwon/joseph/data/AN00011576/202305965/202305965_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305965/202305965_2.fastq.gz
AN00011576,202305969,/n/groups/kwon/joseph/data/AN00011576/202305969/202305969_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305969/202305969_2.fastq.gz
AN00011576,202305973,/n/groups/kwon/joseph/data/AN00011576/202305973/202305973_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305973/202305973_2.fastq.gz
AN00011576,202305976,/n/groups/kwon/joseph/data/AN00011576/202305976/202305976_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305976/202305976_2.fastq.gz
AN00011576,202305980,/n/groups/kwon/joseph/data/AN00011576/202305980/202305980_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305980/202305980_2.fastq.gz
AN00011576,202305983,/n/groups/kwon/joseph/data/AN00011576/202305983/202305983_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305983/202305983_2.fastq.gz
AN00011576,202305985,/n/groups/kwon/joseph/data/AN00011576/202305985/202305985_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305985/202305985_2.fastq.gz
AN00011576,202305990,/n/groups/kwon/joseph/data/AN00011576/202305990/202305990_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305990/202305990_2.fastq.gz
AN00011576,202305993,/n/groups/kwon/joseph/data/AN00011576/202305993/202305993_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305993/202305993_2.fastq.gz
AN00011576,202305996,/n/groups/kwon/joseph/data/AN00011576/202305996/202305996_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202305996/202305996_2.fastq.gz
AN00011576,202306002,/n/groups/kwon/joseph/data/AN00011576/202306002/202306002_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202306002/202306002_2.fastq.gz
